x y mag_blue mag_red color
4103.359 6904.846 21.659 21.110 0.548
4128.488 6875.967 22.150 21.549 0.601
4202.726 6933.231 22.553 21.879 0.674
5231.645 6875.023 22.538 21.879 0.659
5270.945 6940.171 21.294 20.805 0.490
5281.641 6909.589 21.150 20.695 0.455
5216.894 6890.125 23.219 22.475 0.744
5236.589 6942.768 23.237 22.469 0.768
5288.473 6951.026 22.763 22.018 0.744
4755.564 6934.428 22.180 21.575 0.606
4757.889 6973.435 22.282 21.673 0.609
4773.672 6870.931 20.492 20.052 0.440
4740.900 6928.204 23.620 22.791 0.829
4800.749 6865.723 23.215 22.430 0.785
4812.142 6955.488 23.779 22.914 0.865
5056.452 6951.802 22.475 21.892 0.583
5105.648 6899.914 22.251 21.637 0.614
5171.818 6865.018 20.836 20.366 0.470
5065.052 6874.837 22.958 22.261 0.697
5089.654 6969.618 23.745 22.880 0.864
4966.702 6910.873 22.447 21.814 0.633
5004.733 6954.584 20.593 20.147 0.446
5011.923 6928.357 21.244 20.753 0.492
5055.780 6874.682 21.076 20.608 0.468
4938.565 6944.314 23.871 23.001 0.870
5036.646 6938.199 23.645 22.814 0.831
4220.186 6867.586 22.714 21.991 0.723
4227.772 6904.960 22.956 22.181 0.775
4244.146 6939.816 21.320 20.823 0.497
4249.655 6889.499 21.081 20.566 0.516
4289.611 6872.859 23.259 22.429 0.830
4300.145 6879.435 22.251 21.638 0.613
4304.061 6920.170 21.800 21.253 0.547
4263.055 6859.493 23.050 22.304 0.746
4319.842 6952.408 23.871 22.997 0.874
4594.729 6904.100 22.654 21.985 0.669
4667.446 6893.287 23.220 22.461 0.759
4672.754 6917.609 21.186 20.696 0.490
4595.470 6951.759 23.360 22.577 0.783
4657.944 6929.057 23.470 22.678 0.792
4401.756 6865.696 21.553 21.013 0.540
4402.121 6918.845 22.127 21.534 0.593
4451.208 6893.006 21.795 21.172 0.623
4363.416 6907.199 23.382 22.472 0.910
4440.995 6858.894 23.736 22.902 0.835
4901.648 6892.898 22.116 21.532 0.583
4929.403 6913.403 22.568 21.909 0.660
4933.378 6945.294 22.493 21.846 0.646
5314.083 6881.739 22.211 21.604 0.608
5328.227 6862.499 21.822 21.276 0.546
5383.771 6881.742 22.574 21.910 0.664
5415.322 6933.396 21.238 20.752 0.486
5677.167 6930.789 21.560 21.007 0.553
5726.406 6878.395 21.305 20.797 0.508
5759.936 6966.630 21.004 20.506 0.498
5673.954 6916.624 23.820 22.944 0.876
5697.754 6868.732 23.880 23.011 0.869
5623.986 6856.245 21.639 21.100 0.539
5638.098 6918.415 21.005 20.393 0.611
5589.213 6909.670 22.741 22.046 0.695
5451.161 6933.520 21.126 20.642 0.484
5432.133 6924.664 21.390 20.840 0.550
5508.704 6882.714 23.540 22.739 0.801
5526.884 6950.284 22.492 21.847 0.645
6950.480 7008.626 22.756 22.075 0.681
6661.445 7062.817 22.369 21.747 0.621
6677.649 7030.852 20.823 20.331 0.491
2868.033 7020.761 22.252 21.657 0.595
2843.796 7076.795 23.982 23.076 0.906
6748.332 6996.021 22.792 22.180 0.611
6754.488 7043.985 23.606 22.667 0.939
6813.118 6994.175 23.427 22.628 0.799
6563.708 7024.502 23.482 22.555 0.927
6615.220 7086.855 23.542 22.736 0.806
2964.966 7088.153 22.423 21.774 0.649
3005.715 7043.599 22.026 21.436 0.590
6412.937 7062.826 23.783 22.951 0.832
6421.149 7029.838 22.940 22.213 0.727
6442.129 7055.395 23.883 23.268 0.615
3067.665 6979.061 20.416 19.963 0.453
6271.983 6994.708 23.029 22.291 0.738
3261.882 6997.822 20.667 20.207 0.460
6225.549 7043.373 22.955 22.889 0.067
6030.133 6998.285 23.473 22.663 0.810
6076.588 7018.690 21.219 20.718 0.501
6122.984 7015.057 21.633 21.094 0.539
3221.379 7058.974 21.668 21.102 0.566
3636.901 7086.446 23.356 22.495 0.861
3702.710 6988.992 23.956 23.093 0.863
3536.810 7025.417 22.048 21.455 0.593
3540.805 7009.871 21.937 21.365 0.572
3561.481 7082.667 22.773 22.076 0.697
3611.912 7005.883 20.602 20.147 0.454
3388.412 7015.279 21.689 21.136 0.553
3436.471 6989.341 23.361 22.574 0.787
3483.992 6978.084 22.708 22.023 0.685
3487.161 7044.277 22.011 21.428 0.583
3447.925 6991.043 23.606 22.748 0.858
3791.368 7077.932 20.252 19.814 0.438
3800.098 7048.970 23.928 23.024 0.904
3871.038 7059.472 23.566 22.745 0.821
3952.472 7010.669 23.122 22.369 0.753
5873.960 7080.044 22.425 21.785 0.639
3979.562 7016.959 21.774 21.218 0.555
3994.171 7005.557 23.869 23.006 0.863
4068.796 7040.485 23.781 22.933 0.848
4126.473 7087.172 21.096 20.601 0.495
4143.113 7081.849 21.187 20.697 0.490
4159.899 7074.448 23.862 22.963 0.899
4189.414 7049.309 23.964 23.061 0.903
5915.355 7091.004 22.798 21.900 0.898
5944.562 6993.547 21.555 21.015 0.540
4233.448 7051.095 22.312 21.691 0.620
4255.069 7024.627 23.320 22.529 0.791
4284.551 7092.713 21.747 21.202 0.545
4317.736 7087.369 22.759 22.052 0.707
4271.884 7050.526 23.520 22.746 0.774
4334.753 7014.721 23.950 23.046 0.904
5756.814 6980.876 23.928 23.023 0.905
4496.768 6996.126 21.071 20.593 0.478
4512.286 7017.050 22.335 21.717 0.618
4351.593 7004.589 23.203 22.436 0.767
4359.214 7004.876 20.936 20.462 0.473
4388.046 6984.489 20.593 20.155 0.439
4446.998 7042.952 23.422 22.619 0.803
4632.842 7024.820 20.743 20.287 0.456
4588.189 7027.886 23.168 22.355 0.812
4605.215 7027.205 23.569 22.731 0.837
4684.950 6993.004 23.581 22.742 0.840
4707.967 6998.609 23.046 22.314 0.732
4710.270 7065.784 22.239 21.642 0.597
4722.731 7055.672 20.526 20.078 0.447
4735.939 7013.885 22.655 21.985 0.670
4774.911 6993.594 22.973 22.246 0.727
4806.523 7084.310 22.451 21.824 0.627
5549.908 7077.331 20.856 20.398 0.458
5588.540 7061.267 21.683 21.151 0.533
5616.121 7042.180 23.321 22.649 0.672
4817.459 7000.915 20.301 19.869 0.431
4835.041 6996.289 22.659 21.961 0.698
4836.588 7024.796 22.411 21.762 0.649
4893.062 6997.481 20.516 20.059 0.457
4830.913 7002.423 23.801 22.953 0.848
4864.180 6992.001 23.341 22.546 0.795
5272.006 7007.859 21.878 21.321 0.557
5282.600 7060.558 21.400 20.871 0.529
5289.800 7028.718 22.571 21.922 0.649
5064.985 6983.080 21.972 21.406 0.565
5159.713 6984.805 22.507 21.881 0.626
5085.458 7057.341 23.035 22.317 0.718
5144.574 7079.491 23.635 22.792 0.844
5322.462 7049.858 20.456 20.015 0.441
5333.284 7088.257 22.181 21.581 0.601
5340.914 7016.305 22.146 21.557 0.589
5372.119 6985.679 22.644 21.979 0.665
5381.415 6976.686 23.805 22.966 0.839
4945.316 7065.009 22.863 22.137 0.726
5005.692 7031.719 23.113 22.350 0.764
5049.068 7035.263 23.296 22.526 0.771
6565.447 7102.711 22.993 22.228 0.765
2786.372 7135.815 22.965 22.220 0.745
2790.962 7194.002 20.308 19.864 0.444
2856.256 7206.250 21.914 21.355 0.559
2899.695 7139.152 22.431 21.790 0.641
2962.481 7194.021 21.888 21.314 0.574
2997.926 7195.492 23.267 22.503 0.764
3001.778 7193.848 23.346 22.550 0.796
6305.701 7131.692 23.035 22.292 0.743
6332.127 7183.580 23.883 22.977 0.906
6337.812 7154.460 23.833 22.976 0.857
3018.253 7127.903 21.820 21.272 0.548
3070.761 7200.058 22.833 22.137 0.696
3045.905 7158.079 23.533 22.677 0.856
3068.106 7118.708 23.366 22.580 0.786
6047.495 7177.572 21.731 21.179 0.552
6081.501 7098.611 22.303 21.673 0.630
6135.144 7110.515 21.999 21.417 0.582
6141.815 7101.795 23.938 23.013 0.925
6202.502 7209.838 23.766 22.932 0.834
3194.161 7209.561 22.732 21.907 0.825
3445.390 7146.656 20.651 20.249 0.402
3417.064 7196.995 23.563 22.712 0.850
5943.078 7160.648 20.816 20.356 0.460
5948.865 7126.044 23.416 22.571 0.845
5981.100 7156.343 22.573 22.003 0.571
3779.354 7187.188 23.046 22.226 0.820
3828.075 7170.857 23.338 22.528 0.810
3286.227 7112.719 22.281 21.667 0.614
3365.507 7143.813 22.092 21.483 0.609
3359.400 7128.194 23.986 23.105 0.881
3722.610 7159.685 21.252 20.744 0.508
3979.272 7108.127 22.079 21.485 0.595
4081.053 7208.623 22.114 21.521 0.593
3891.258 7134.318 21.718 21.136 0.582
4415.388 7119.648 21.494 20.978 0.515
3546.652 7127.485 22.485 21.841 0.643
3547.532 7156.895 20.562 20.106 0.456
3592.651 7160.265 22.348 21.723 0.624
3613.749 7186.565 23.353 22.553 0.800
3508.655 7194.196 23.836 22.969 0.866
4126.083 7159.310 21.573 21.041 0.532
5785.168 7111.624 23.478 22.674 0.804
5890.703 7186.757 23.285 22.512 0.773
5203.346 7124.002 21.736 21.185 0.551
5228.065 7198.037 23.947 23.059 0.888
5277.413 7107.692 23.516 22.670 0.846
4705.877 7159.233 21.020 20.544 0.475
4815.823 7179.299 22.620 21.962 0.658
4912.666 7164.283 21.201 20.712 0.489
4923.267 7194.096 23.619 22.650 0.969
5466.488 7187.440 20.445 20.003 0.443
5492.412 7184.561 20.398 19.956 0.442
5501.986 7135.831 23.936 22.997 0.939
5514.041 7125.060 23.517 22.728 0.789
5537.288 7108.154 22.821 22.096 0.725
5544.229 7201.590 21.082 20.592 0.490
4631.890 7188.335 20.660 20.208 0.452
4680.611 7139.452 22.005 21.427 0.578
4687.195 7113.942 21.245 20.750 0.496
4539.059 7187.399 22.763 22.094 0.669
5312.369 7180.390 21.027 20.549 0.478
5318.809 7171.078 22.588 21.902 0.686
5319.771 7104.727 23.998 23.062 0.936
5340.020 7173.580 22.040 21.455 0.586
5376.739 7204.838 23.118 22.393 0.724
5692.242 7122.259 22.199 21.586 0.614
5090.573 7191.843 23.808 22.969 0.838
5091.239 7099.955 23.296 22.469 0.826
4957.295 7190.073 20.982 20.507 0.475
4981.986 7134.735 22.245 21.631 0.614
6289.323 7239.152 23.126 22.357 0.769
2843.947 7229.537 23.486 22.688 0.799
2899.688 7312.984 23.230 22.397 0.834
2916.483 7319.447 22.333 21.717 0.617
2924.335 7257.620 20.828 20.341 0.487
3004.140 7271.191 22.537 21.875 0.663
2928.832 7235.337 23.786 22.919 0.867
3286.652 7332.374 22.594 21.941 0.653
3303.663 7289.673 21.391 20.881 0.510
6024.459 7228.543 23.974 23.085 0.889
6061.310 7260.017 22.307 21.581 0.726
6100.780 7219.227 21.405 20.906 0.499
6134.046 7306.320 23.784 22.909 0.875
3078.017 7292.796 23.707 22.864 0.843
3190.329 7333.638 22.601 21.945 0.656
3660.881 7310.569 22.132 21.545 0.587
3731.619 7310.132 21.528 20.997 0.531
3733.693 7229.441 22.467 21.731 0.736
5926.962 7256.114 21.739 21.190 0.549
5947.732 7272.845 23.280 22.486 0.794
6005.094 7307.760 22.699 22.034 0.665
3502.271 7243.433 22.241 21.620 0.621
3536.117 7225.128 22.258 21.628 0.630
3557.465 7266.384 22.828 22.128 0.701
3614.870 7243.963 22.053 21.466 0.588
4137.448 7332.825 23.017 22.284 0.733
3997.223 7306.969 23.060 22.313 0.747
4054.648 7311.236 23.792 22.936 0.856
4234.348 7311.404 23.106 22.363 0.744
3434.069 7335.553 23.180 22.418 0.762
3440.244 7313.588 21.571 21.038 0.532
3400.712 7312.735 23.939 23.011 0.928
3449.797 7216.336 23.399 22.620 0.779
4344.088 7318.777 21.996 21.423 0.573
4344.843 7216.253 22.249 21.645 0.603
4343.188 7251.427 23.222 22.448 0.774
4364.495 7307.270 23.174 22.419 0.755
4390.436 7249.623 23.595 22.763 0.832
5808.651 7260.427 23.385 22.626 0.759
5837.912 7226.325 23.149 22.369 0.780
5885.736 7238.710 20.906 20.418 0.488
5661.696 7225.201 22.352 21.730 0.622
5665.020 7329.354 23.617 22.663 0.955
5680.384 7247.716 21.365 20.857 0.508
5721.123 7268.349 22.372 21.740 0.632
5565.333 7267.171 23.826 22.947 0.878
5577.821 7227.791 20.314 19.877 0.437
5592.245 7263.141 21.942 21.377 0.565
5627.180 7254.689 20.466 20.030 0.436
4472.301 7264.894 21.294 20.789 0.505
4494.271 7276.525 23.471 22.546 0.925
4515.167 7302.319 23.925 23.042 0.882
5171.790 7320.936 21.873 21.297 0.576
5172.516 7240.961 23.067 22.332 0.735
5422.301 7327.283 22.922 22.230 0.692
5473.095 7331.672 23.204 22.636 0.568
5511.463 7228.019 23.167 22.424 0.743
5534.339 7269.447 21.186 20.696 0.490
5236.903 7252.431 22.998 22.252 0.746
5279.175 7234.940 23.540 22.736 0.804
4753.320 7286.665 22.282 21.660 0.622
4793.354 7302.112 22.388 21.738 0.651
4752.127 7258.175 23.226 22.449 0.777
4682.148 7317.791 21.941 21.356 0.585
4600.731 7277.363 23.517 22.687 0.830
4994.571 7297.083 23.674 22.803 0.870
4816.810 7295.365 22.086 21.492 0.594
4859.022 7232.845 22.817 22.121 0.695
4866.681 7327.560 20.923 20.453 0.470
4911.867 7223.936 21.193 20.707 0.486
4818.052 7302.764 23.576 22.744 0.832
4870.115 7330.203 23.334 22.571 0.762
4876.614 7242.068 22.837 22.139 0.698
4933.959 7327.819 23.969 23.073 0.897
5298.688 7244.211 22.495 21.850 0.645
5300.069 7301.772 23.505 22.716 0.789
5354.234 7226.595 23.653 22.859 0.794
5397.023 7265.128 21.827 21.262 0.564
5409.585 7246.126 23.802 22.945 0.857
2845.089 7336.986 23.334 22.513 0.821
2982.115 7404.877 22.170 21.546 0.624
3000.519 7445.971 22.054 21.463 0.591
5783.418 7347.513 20.675 20.212 0.463
5823.604 7387.137 23.961 23.030 0.930
3079.661 7419.452 21.090 20.597 0.493
3109.581 7390.400 21.156 20.664 0.492
3191.883 7391.070 23.484 22.703 0.781
5543.399 7415.466 22.203 21.602 0.601
5561.525 7356.012 22.847 22.017 0.830
5574.545 7418.238 23.898 22.937 0.960
5577.824 7379.779 21.804 21.232 0.572
5582.981 7429.800 20.795 20.350 0.445
5588.403 7356.605 23.591 22.780 0.811
5594.180 7379.493 23.187 22.430 0.757
5655.210 7368.895 22.042 21.557 0.485
5665.580 7356.608 23.916 23.028 0.888
5680.871 7428.886 21.983 21.406 0.577
5361.691 7356.172 22.343 21.703 0.640
5387.498 7450.188 22.121 21.516 0.605
5394.433 7422.830 22.992 22.250 0.742
3683.510 7396.826 22.587 21.797 0.790
3668.428 7382.127 23.926 23.065 0.861
5416.518 7389.907 23.334 22.492 0.841
5428.398 7427.794 23.005 22.248 0.757
5439.817 7409.135 20.967 20.506 0.461
5497.755 7375.658 20.219 19.777 0.442
5191.334 7370.998 22.340 21.687 0.653
5192.520 7348.327 21.045 20.565 0.480
5197.804 7378.799 22.152 21.532 0.620
5272.741 7417.516 23.547 22.757 0.789
5283.726 7368.892 22.735 22.056 0.679
3984.112 7375.394 23.471 22.636 0.835
4031.790 7429.059 22.030 21.433 0.597
3544.161 7338.745 22.315 21.690 0.625
3612.228 7453.793 21.548 21.011 0.537
3581.194 7386.790 23.821 22.949 0.871
3305.753 7402.197 21.953 21.373 0.581
3366.086 7337.338 20.563 20.114 0.449
3312.397 7339.034 23.028 22.296 0.733
3384.653 7419.283 22.569 21.897 0.672
3460.105 7419.621 22.492 21.837 0.655
5089.628 7401.834 22.987 22.269 0.719
5120.065 7406.685 22.459 21.805 0.653
5136.606 7372.623 23.928 23.060 0.868
4496.425 7384.613 22.715 22.017 0.698
4558.817 7405.612 22.690 21.908 0.782
4471.046 7379.185 23.160 22.404 0.756
4574.992 7447.109 23.861 22.959 0.902
3761.885 7416.325 22.609 21.939 0.670
3778.093 7378.659 23.875 22.990 0.886
3910.681 7409.684 21.463 20.944 0.519
3944.792 7417.066 22.212 21.610 0.602
3897.749 7398.617 23.815 22.944 0.872
3899.706 7432.575 23.907 23.005 0.903
4708.278 7352.262 23.285 22.486 0.799
4716.849 7424.962 21.596 21.060 0.537
4755.486 7387.044 23.284 22.495 0.789
4759.149 7437.643 23.273 22.471 0.802
4419.596 7428.549 23.800 22.947 0.853
4256.116 7348.454 23.277 22.483 0.794
4620.607 7342.537 23.571 22.754 0.818
4622.225 7339.847 23.843 22.960 0.883
4143.617 7351.180 20.718 20.252 0.466
4867.163 7348.760 22.115 21.516 0.599
4869.734 7403.490 22.429 21.777 0.652
4875.845 7441.034 21.181 20.724 0.456
4898.454 7413.419 22.787 22.102 0.686
4903.059 7371.016 22.832 22.104 0.728
4912.580 7447.140 21.704 21.164 0.540
4924.095 7437.057 20.946 20.471 0.475
2904.290 7474.397 23.022 22.271 0.750
2953.105 7523.082 23.460 22.680 0.780
2995.355 7553.141 23.042 22.302 0.740
5448.005 7550.524 21.900 21.342 0.558
5180.059 7523.582 23.555 22.722 0.833
5183.301 7459.796 23.556 22.733 0.823
5210.422 7534.716 21.836 21.269 0.567
5291.017 7554.837 20.388 19.948 0.440
3069.093 7528.918 22.169 21.539 0.631
3118.672 7560.193 23.098 22.394 0.704
3051.461 7560.462 23.700 22.866 0.834
5307.131 7539.214 21.315 20.831 0.484
5324.863 7553.365 23.020 22.293 0.727
5330.067 7477.793 23.339 22.523 0.817
5333.974 7554.752 22.356 21.718 0.639
5339.362 7573.044 22.870 22.189 0.682
5397.839 7572.334 22.847 22.163 0.684
3778.970 7468.783 22.557 21.897 0.661
3777.314 7461.900 23.302 22.529 0.773
4147.345 7482.934 20.962 20.475 0.488
4116.633 7524.953 23.180 22.434 0.746
4050.691 7553.677 20.412 19.976 0.436
4085.606 7496.163 23.526 22.717 0.809
4217.080 7460.518 21.425 20.918 0.507
4321.511 7461.360 21.746 21.205 0.540
3633.919 7486.685 22.560 21.901 0.659
3687.710 7496.749 20.558 20.098 0.460
3713.619 7567.736 21.271 20.773 0.499
3666.173 7513.542 23.784 22.952 0.831
3958.955 7481.190 22.129 21.526 0.603
4348.706 7525.177 21.588 21.053 0.535
4391.339 7557.552 22.043 21.461 0.582
4391.057 7573.948 22.966 22.228 0.738
5106.999 7514.994 21.294 20.770 0.524
5025.770 7540.141 23.408 22.579 0.829
3499.528 7569.871 23.516 22.671 0.845
3513.112 7510.607 20.610 20.157 0.453
3574.453 7543.739 23.433 22.635 0.799
4764.034 7471.829 23.223 22.459 0.764
4467.431 7471.960 22.128 21.529 0.600
4525.769 7496.830 23.027 22.320 0.707
4913.100 7502.830 21.629 20.987 0.642
3411.447 7548.832 23.075 22.343 0.732
3394.181 7510.180 23.683 22.860 0.823
4629.746 7483.824 23.757 22.880 0.877
4661.599 7565.925 22.787 22.098 0.689
4668.711 7566.243 22.738 22.052 0.687
5077.321 7613.485 23.431 22.675 0.756
5096.172 7592.552 22.878 22.189 0.689
5104.162 7654.855 22.847 22.159 0.688
4728.272 7681.042 23.186 22.431 0.754
4773.806 7685.493 23.897 23.018 0.880
4582.734 7579.735 23.255 22.650 0.606
4603.038 7622.147 21.933 21.353 0.580
4632.345 7608.991 22.416 21.782 0.634
5048.374 7605.328 22.321 21.711 0.610
5177.404 7631.696 21.110 20.649 0.462
5236.832 7622.740 23.198 22.412 0.786
5250.620 7618.823 23.425 22.634 0.792
4309.408 7579.581 20.535 20.091 0.444
4331.289 7669.905 21.441 20.928 0.512
4332.399 7636.715 21.195 20.710 0.485
4340.897 7653.862 23.364 22.563 0.801
4399.904 7605.519 20.742 20.276 0.466
4409.519 7690.619 22.788 22.077 0.710
4450.493 7686.574 23.423 22.578 0.846
3914.850 7663.344 21.564 21.022 0.541
4010.365 7651.711 22.435 21.693 0.742
3243.614 7665.754 22.855 22.154 0.700
4526.388 7640.509 23.933 23.068 0.865
4552.018 7655.473 20.761 20.275 0.486
4552.081 7695.480 22.549 21.881 0.668
4565.330 7667.668 22.285 21.664 0.621
4102.433 7631.352 23.968 23.082 0.886
4112.224 7661.432 22.117 21.431 0.686
3617.925 7585.560 23.206 22.352 0.854
3702.962 7694.287 22.932 22.210 0.722
3428.790 7577.027 21.365 20.828 0.538
3473.479 7648.564 23.491 22.688 0.803
3743.920 7621.446 20.439 19.994 0.444
3748.595 7583.303 21.225 20.700 0.525
3838.614 7687.445 22.414 21.779 0.635
3780.740 7671.285 23.972 23.053 0.919
3855.299 7660.654 23.832 22.944 0.888
2938.920 7717.602 22.153 21.535 0.618
2948.435 7721.874 22.673 21.995 0.678
2965.096 7714.786 23.611 22.759 0.852
4584.483 7733.372 20.950 20.477 0.473
4644.077 7755.735 22.759 22.134 0.626
4692.612 7722.950 20.650 20.210 0.439
4870.066 7755.135 20.736 20.206 0.530
4962.348 7704.627 23.195 22.442 0.752
4726.922 7736.742 23.926 23.000 0.927
4727.474 7706.321 23.700 22.878 0.822
4473.505 7772.025 21.958 21.378 0.580
4476.761 7753.175 20.876 20.409 0.468
4539.386 7739.148 22.247 21.646 0.601
3023.883 7802.145 21.033 20.541 0.493
3090.505 7731.841 22.638 21.902 0.736
3107.342 7766.208 21.382 20.876 0.505
3338.724 7815.764 21.827 21.258 0.569
4164.720 7741.184 23.756 22.911 0.845
4216.577 7799.134 20.866 20.396 0.469
3432.782 7793.661 21.044 20.566 0.478
3475.567 7704.480 22.543 21.880 0.663
4380.298 7760.602 23.928 23.078 0.850
4402.556 7801.028 21.749 21.191 0.558
3527.860 7787.680 22.732 22.041 0.691
3568.069 7721.176 22.787 22.082 0.705
3612.859 7763.718 20.270 19.833 0.436
3710.830 7722.329 22.800 22.107 0.693
3626.381 7782.822 23.636 22.788 0.849
3626.665 7761.591 23.511 22.703 0.808
3679.536 7717.774 23.779 22.767 1.012
3679.907 7788.402 22.576 21.904 0.671
3816.697 7747.042 23.692 22.841 0.850
3996.415 7798.094 23.091 22.207 0.885
4068.912 7737.060 22.093 21.495 0.597
3919.452 7730.212 20.970 20.494 0.475
4298.941 7917.278 21.723 21.188 0.535
3019.785 7857.641 21.559 21.032 0.527
3094.327 7829.675 21.614 21.076 0.538
3079.202 7905.674 23.743 22.788 0.955
3084.250 7883.054 23.920 23.053 0.867
4002.219 7839.504 22.505 21.820 0.685
4022.904 7932.349 20.732 20.269 0.463
4035.523 7904.693 20.944 20.479 0.465
4091.834 7859.319 20.816 20.355 0.461
4133.186 7851.751 23.484 22.676 0.808
4194.342 7927.442 23.534 22.728 0.806
4196.101 7820.759 22.285 21.667 0.618
4198.583 7882.668 21.979 21.444 0.536
3221.859 7839.428 21.933 21.345 0.588
3233.225 7910.328 22.416 21.787 0.629
3850.768 7878.243 23.030 22.321 0.709
3723.124 7873.516 22.913 22.116 0.797
3323.280 7909.318 21.627 21.087 0.540
3507.328 7825.495 22.424 21.784 0.640
3533.683 7854.364 23.935 23.116 0.819
3544.098 7823.714 23.017 22.299 0.718
3545.729 7887.525 22.293 21.682 0.611
3584.458 7932.725 20.856 20.384 0.472
3422.385 7863.198 22.021 21.406 0.615
3456.223 7851.932 22.125 21.524 0.601
3475.221 7837.355 22.677 21.830 0.848
3014.826 7959.732 20.860 20.405 0.455
4272.747 7936.576 23.108 22.117 0.991
4016.289 7948.621 23.041 22.329 0.712
4080.889 7936.661 20.730 20.283 0.447
3920.691 7989.075 21.738 21.201 0.537
3964.778 7956.447 20.710 20.248 0.462
4127.714 7988.171 22.432 21.808 0.624
3134.192 7945.364 21.013 20.549 0.464
3134.622 8002.462 22.960 22.241 0.719
3531.266 8000.363 21.162 20.665 0.497
3555.740 8036.358 23.241 22.438 0.802
3604.980 7966.894 23.775 23.354 0.422
3608.867 8035.114 22.677 22.000 0.677
3678.767 7994.252 21.491 20.982 0.509
3734.001 8025.596 21.504 20.983 0.520
3434.626 7982.948 22.293 21.692 0.602
3466.191 7999.688 21.842 21.243 0.599
3270.606 8031.825 23.572 22.725 0.847
3299.500 8055.800 22.366 21.725 0.641
3334.675 7997.032 22.929 22.535 0.394
3833.575 8082.580 22.216 21.612 0.603
3589.927 8173.761 22.028 21.446 0.582
3368.355 8058.967 23.611 22.806 0.804
3625.325 8179.393 21.720 21.179 0.541
3635.939 8181.188 21.364 20.857 0.507
